Training Losses
0.131649367576465
0.07859283935744316
0.0573826653463766
0.04693743366195122
0.042656528956023974
0.04388317736156751
0.042152924912682334
0.03998660125609604
0.037808177487070986
0.03673040943511296
0.035283012432839975
0.03315730240336658
0.032297039485263385
0.031258429354701155
0.030271089536196085
0.02992483823773
0.029990788407380665
0.029783189240406502
0.02958502195440049
0.02923446026527381
0.028800403731140595
0.027958519055881134
0.027789922910653884
0.02810102046327908
0.028213110372575467
0.028175440159718092
0.027692246757786185
0.027132913941532024
0.026588685039183976
0.02598629278812829
0.025731851005083656
0.025820875921008336
0.025891754306159618
0.025863682938087388
0.025642250636617455
0.02529769701940596
0.02518765254725696
