Training Losses
0.23193574707955122
0.1715653187595308
0.14141912755245964
0.12714270022930577
0.1241082648281008
0.13201577461169411
0.13173151011046555
0.1294541162753012
0.1260982117543204
0.12512347728293388
0.12295836278237403
0.1185924395507512
0.11734124310243015
0.1156191693080057
0.11351347055720787
0.11332458591437898
0.11421881596064742
0.11432177520667514
0.11420602941689523
0.11377535097394138
0.11305088162333483
0.11090138547164811
0.11096133354119957
0.11234037802671082
0.11326541235558689
0.11353622170415922
0.11255592534904954
0.11102107219497806
0.10953281976186253
0.10789482372906059
0.1073231677756074
0.10783902459050296
0.10834584163191417
0.10855739535900819
0.10806214176144983
0.10730409687669534
0.10719987714688319
0.10718403501092995
0.10699343473578875
0.10569060995383188
0.10455816289023837
0.10588839814887338
0.10682107295082925
0.10666711501248012
0.1059757745116949
0.10510182862939393
0.10441136392784563
0.1055469208957705
0.10631854077782102
0.10663453760389238
0.1064679347539284
0.10617479442368047
0.10584716679001192
0.10526806764856533
0.10507887861420485
0.10508819088722313
0.10495646978401693
0.1050407635993806
0.10559538419737276
0.10603724174558496
0.10643682583968048
0.10632558375792277
0.10593798039288867
0.10568099686832283
0.10571263688903015
0.10555975911052276
0.10587667227361296
0.10555491448722451
0.10545115044246009
0.10598893023880997
0.10621069259115193
0.10579580181161873
0.10546490724912959
0.10546935801746676
0.10565264410426219
0.10603860866204884
0.10643325630212566
0.10599772581436599
0.10586584752260507
0.10565508274780587
0.10558087890070897
0.10553900502145108
0.10525502403345273
0.10493363353445949
0.1047069311701857
0.10439221239063975
0.1040246626182363
0.10365937067449771
0.10329716773703694
0.10279017795373996
0.10224416367423075
0.1018125056185375
0.10148408470419987
0.1014339913129113
0.10155112727089344
0.1012030061626865
0.10130414898060838
0.10132551683250776
0.10137959561945702
0.10144038787237368
0.10129390056738354
0.10154126565889729
0.1013012322598562
0.10110724440986255
0.10080303645847986
0.10040658680010446
0.10034974548869949
0.10045261592906038
0.10045853518846727
0.10050409863237292
0.10035772703471461
